количество детей,возраст,образование,education_id,семейный статус,family_status_id,пол,род деятельности,уровень дохода,цель кредита,просрочки
0,36,среднее,1,женат / замужем,0,M,компаньон,366431,сделка с автомобилем,0
1,37,среднее,1,гражданский брак,1,F,сотрудник,38484,свадьба,1
0,25,среднее,1,женат / замужем,0,F,компаньон,58661,строительство жилой недвижимости,0
1,56,среднее,1,женат / замужем,0,M,сотрудник,201329,операции с недвижимостью,0
0,59,среднее,1,в разводе,3,F,пенсионер,137270,на покупку подержанного автомобиля,1
0,43,среднее,1,женат / замужем,0,F,компаньон,95655,операции с коммерческой недвижимостью,1
0,44,высшее,0,женат / замужем,0,F,компаньон,421422,заняться высшим образованием,0
1,29,высшее,0,женат / замужем,0,F,сотрудник,279281,недвижимость,0
1,34,среднее,1,женат / замужем,0,F,сотрудник,116051,дополнительное образование,0
3,37,высшее,0,женат / замужем,0,F,сотрудник,225009,образование,0
2,43,среднее,1,женат / замужем,0,M,сотрудник,235051,операции со своей недвижимостью,0
1,36,среднее,1,женат / замужем,0,F,компаньон,83687,образование,0
1,25,неоконченное высшее,2,женат / замужем,0,F,сотрудник,107062,заняться высшим образованием,1
0,41,среднее,1,женат / замужем,0,F,сотрудник,79441,строительство собственной недвижимости,0
0,56,среднее,1,женат / замужем,0,F,пенсионер,137127,покупка жилья,0
0,59,среднее,1,женат / замужем,0,F,пенсионер,48296,заняться образованием,0
0,65,среднее,1,гражданский брак,1,F,пенсионер,64171,покупка жилья,0
0,61,среднее,1,женат / замужем,0,M,пенсионер,143516,покупка жилья для семьи,0
0,61,высшее,0,женат / замужем,0,F,пенсионер,178721,строительство недвижимости,0
0,64,среднее,1,женат / замужем,0,F,пенсионер,121323,приобретение автомобиля,0
0,45,высшее,0,женат / замужем,0,F,компаньон,267824,строительство жилой недвижимости,0
