фотки,площадь_квартиры,дата_публикаци,комнаты,потолки,этажность,жил_площадь,этаж,апартаменты,студия,свободная_планировка,площадь_кухни,балконы,населенный_пункт,до_аэропорта,до_центра_города,парки,до_парка,водоемы,до_водоема,количество_дней_публикации,стоимость
0,25.0,2019-04-30,1,3.0,5,36.29912341455095,5,0,0,0,9.1,0,Санкт-Петербург,36525.0,10302.0,0,490.8307291666667,0,518.0439233817701,2,7806000.0
9,61.0,2017-07-04,3,2.65,9,44.0,5,1,0,0,6.0,0,Санкт-Петербург,51535.0,16919.0,0,490.8307291666667,1,982.0,37,4700000.0
8,40.6,2017-12-05,1,2.65,27,18.0,22,1,0,0,12.0,1,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,197,3150000.0
8,62.7,2019-03-06,2,2.65,16,31.7,11,1,0,0,12.7,0,Санкт-Петербург,29925.0,14122.0,0,490.8307291666667,0,518.0439233817701,22,6000000.0
15,58.1,2019-02-26,2,2.7,10,32.8,3,1,0,0,10.7,0,Санкт-Петербург,15923.0,14719.0,0,490.8307291666667,1,212.0,46,6500000.0
7,38.5,2017-06-16,1,2.65,3,24.3,1,1,0,0,6.4,0,Петергоф,35642.0,30831.0,3,14.0,3,35.0,428,3150000.0
20,52.0,2018-07-09,1,2.65,25,25.994376106500106,16,1,0,0,9.1,0,Санкт-Петербург,28046.18623688923,11601.291570881223,0,490.8307291666667,0,518.0439233817701,60,5590000.0
20,64.0,2017-12-04,2,2.75,11,35.77,2,1,0,0,11.6,1,Санкт-Петербург,34454.0,15553.0,1,674.0,2,526.0,95,8900000.0
19,80.0,2017-06-20,1,3.1,6,35.0,5,1,0,0,15.0,0,Санкт-Петербург,24953.0,3501.0,1,419.0,3,737.0,413,13990000.0
1,54.0,2017-09-10,2,2.5,5,33.0,1,1,0,0,8.5,0,Ломоносов,47328.0,50752.0,0,490.8307291666667,0,518.0439233817701,238,3900000.0
19,125.0,2014-12-10,3,3.0,4,67.3,3,1,0,0,14.3,0,Ломоносов,49393.0,52818.0,2,481.0,3,484.0,568,6390000.0
10,31.3,2017-05-19,1,2.55,5,17.2,2,1,0,0,5.6,1,Санкт-Петербург,12410.0,12322.0,0,490.8307291666667,1,359.0,339,3299000.0
7,56.0,2018-02-20,3,2.5,5,18.13561123709309,1,1,0,0,9.1,0,Санкт-Петербург,42554.0,15057.0,2,146.0,0,518.0439233817701,45,3900000.0
14,75.2,2018-02-01,2,2.5,17,38.5,8,1,0,0,14.0,0,Санкт-Петербург,35289.0,11266.0,0,490.8307291666667,0,518.0439233817701,411,13000000.0
12,38.1,2017-03-14,1,2.6,4,22.8,4,1,0,0,6.5,0,Санкт-Петербург,23859.0,3691.0,0,490.8307291666667,3,680.0,329,7580000.0
0,93.3,2017-11-10,3,2.82,4,65.6,4,1,0,0,9.0,1,Санкт-Петербург,23513.0,1913.0,1,164.0,3,247.0,60,9000000.0
11,32.0,2017-07-17,1,2.65,5,18.0,1,1,0,0,6.5,0,Санкт-Петербург,30892.0,5749.0,1,498.0,1,837.0,54,3000000.0
0,112.0,2015-12-14,4,3.2,6,78.0,4,0,0,0,10.0,0,Санкт-Петербург,20521.0,4876.0,1,445.0,2,430.0,299,7300000.0
2,63.6,2017-05-03,1,2.65,9,22.9,3,1,0,0,17.2,1,Санкт-Петербург,27329.0,6031.0,1,461.0,2,195.0,635,10965000.0
11,40.0,2018-07-10,1,2.75,16,17.0,2,1,0,0,10.0,0,Санкт-Петербург,28045.0,12111.0,0,490.8307291666667,0,518.0439233817701,16,4700000.0
10,63.6,2014-12-10,3,2.6,4,41.9,3,1,0,0,7.84,0,Пушкин,14719.0,26872.0,3,226.0,3,386.0,677,7700000.0
8,38.4,2018-09-17,1,2.5,5,19.0,2,1,0,0,9.9,0,посёлок городского типа Рощино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,150,2890000.0
5,37.0,2016-07-31,1,2.6,5,16.4,2,1,0,0,8.6,0,Пушкин,12697.0,24850.0,1,341.0,0,518.0439233817701,247,4100000.0
8,61.2,2017-10-08,2,2.65,25,32.2,22,1,0,0,10.4,0,Санкт-Петербург,7026.0,13242.0,1,842.0,0,518.0439233817701,71,6850000.0
12,42.0,2017-02-19,2,2.45,5,27.0,4,0,0,0,5.8,1,посёлок Металлострой,25991.0,27703.0,0,490.8307291666667,0,518.0439233817701,213,2900000.0
11,72.0,2016-01-06,3,2.5,10,42.0,5,0,0,0,8.0,1,Санкт-Петербург,10402.0,14768.0,0,490.8307291666667,2,372.0,228,7600000.0
3,35.64,2018-11-02,1,2.65,17,16.0,14,1,0,0,9.79,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,21,2870000.0
6,79.2,2018-12-08,3,2.7,16,46.2,11,1,0,0,15.0,0,Санкт-Петербург,35879.0,11910.0,1,554.0,1,646.0,95,8300000.0
6,23.5,2019-03-26,1,2.75,16,16.0,4,0,0,0,9.1,1,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,11,2650000.0
10,74.0,2018-12-17,2,3.7,5,51.0,2,1,0,0,9.0,0,Санкт-Петербург,21711.0,1826.0,2,628.0,1,78.0,95,8500000.0
20,45.0,2019-04-21,2,2.55,5,30.3,5,1,0,0,7.0,1,Санкт-Петербург,15191.0,13732.0,0,490.8307291666667,0,518.0439233817701,6,4200000.0
9,43.0,2015-12-17,2,2.65,4,28.0,1,1,0,0,6.0,1,Подпорожье,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,268,1200000.0
4,51.0,2019-02-18,2,2.55,9,31.0,5,1,0,0,6.5,1,Санкт-Петербург,41909.0,14412.0,1,378.0,0,518.0439233817701,54,4950000.0
5,109.0,2017-08-26,2,2.65,8,176.7059556434712,4,1,0,0,9.1,0,Санкт-Петербург,28046.18623688923,11601.291570881223,0,490.8307291666667,0,518.0439233817701,34,38000000.0
5,67.1,2018-11-13,3,2.6,9,43.5,3,1,0,0,10.03,1,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,30,3250000.0
4,62.0,2016-04-01,2,2.7,19,33.0,2,0,0,0,13.0,0,посёлок Шушары,19134.0,29754.0,0,490.8307291666667,0,518.0439233817701,136,3745000.0
1,51.3,2015-03-08,1,3.1,16,26.13,3,1,0,0,11.36,0,Санкт-Петербург,37407.0,8434.0,1,456.0,2,454.0,485,6763392.0
14,48.0,2017-08-29,2,2.65,9,26.0,7,1,0,0,6.0,1,Санкт-Петербург,48949.0,20310.0,0,490.8307291666667,0,518.0439233817701,20,3650000.0
17,78.3,2017-12-10,4,2.65,5,52.6,5,1,0,0,13.5,1,Санкт-Петербург,21927.0,1813.0,0,490.8307291666667,2,54.0,90,11000000.0
20,41.6,2018-10-17,2,2.5,7,25.7,4,1,0,0,5.7,1,Санкт-Петербург,41320.0,12252.0,0,490.8307291666667,0,518.0439233817701,95,4950000.0
9,55.2,2018-08-22,3,2.5,5,37.8,4,1,0,0,7.2,0,Санкт-Петербург,44888.0,15115.0,1,627.0,0,518.0439233817701,16,4990000.0
20,181.3,2017-04-10,3,3.5,6,95.0,5,1,0,0,15.0,0,Санкт-Петербург,25599.0,4174.0,3,304.0,0,518.0439233817701,391,40000000.0
3,67.8,2017-04-06,2,2.75,20,32.7,7,1,0,0,10.0,2,Санкт-Петербург,14489.0,13285.0,2,367.0,3,553.0,657,6860000.0
11,45.75,2017-06-24,1,2.85,8,16.4,6,1,0,0,11.8,5,Санкт-Петербург,23639.0,5164.0,0,490.8307291666667,1,756.0,17,6990000.0
5,67.3,2016-08-29,3,2.55,9,26.482642562883377,8,1,0,0,9.1,0,Санкт-Петербург,25221.0,14442.0,0,490.8307291666667,0,518.0439233817701,95,5695000.0
0,45.6,2017-08-26,2,2.55,5,29.8,3,1,0,0,5.4,0,Санкт-Петербург,21905.0,8794.0,0,490.8307291666667,3,358.0,305,4300000.0
6,33.0,2018-10-29,1,2.5,9,18.0,9,1,0,0,6.5,0,Санкт-Петербург,51526.0,16769.0,0,490.8307291666667,1,960.0,3,3400000.0
4,68.0,2019-03-31,3,3.2,4,46.0,2,0,0,0,12.0,0,Санкт-Петербург,20019.0,4293.0,1,689.0,1,81.0,95,6500000.0
16,31.6,2018-01-01,1,2.65,14,15.0,9,1,0,0,10.0,2,Санкт-Петербург,35250.0,16414.0,0,490.8307291666667,1,400.0,77,3450000.0
8,67.0,2018-09-10,3,2.5,5,34.82027671358681,5,1,0,0,7.2,0,Кириши,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,92,2350000.0
16,89.0,2018-02-01,3,2.65,17,53.0,8,1,0,0,12.4,1,Санкт-Петербург,20630.0,16912.0,0,490.8307291666667,2,428.0,116,7400000.0
8,36.0,2016-05-24,1,2.65,22,18.039385207084816,6,1,0,0,9.1,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,154,3200000.0
14,171.0,2018-03-27,3,3.5,5,80.0,5,1,0,0,30.0,0,Санкт-Петербург,24573.0,5369.0,2,438.0,0,518.0439233817701,203,20800000.0
4,50.0,2018-07-17,2,2.6,26,26.0,25,1,0,0,9.4,2,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,9,3750000.0
16,30.9,2017-11-24,1,2.65,9,18.1,2,1,0,0,6.4,0,Санкт-Петербург,15782.0,15686.0,0,490.8307291666667,2,905.0,142,2640000.0
20,57.0,2017-02-27,3,2.55,5,42.1,4,1,0,0,5.1,0,Петергоф,36854.0,32043.0,2,259.0,3,365.0,478,4300000.0
15,54.3,2017-10-19,3,2.65,5,36.2,1,1,0,0,5.9,0,Санкт-Петербург,11053.0,11382.0,1,981.0,1,941.0,48,4450000.0
15,59.6,2018-10-03,2,2.95,7,36.0,2,1,0,0,11.05,1,Санкт-Петербург,54535.0,19028.0,1,451.0,1,447.0,36,7285000.0
20,35.5,2017-09-20,1,2.55,26,17.3,17,1,0,0,8.2,1,Санкт-Петербург,15238.0,13354.0,0,490.8307291666667,0,518.0439233817701,239,4050000.0
8,40.0,2018-11-13,1,2.65,7,20.0,5,1,0,0,10.5,0,Санкт-Петербург,20335.0,19337.0,1,281.0,0,518.0439233817701,24,3450000.0
18,40.0,2018-07-10,1,2.65,5,29.626666666666665,1,1,0,0,9.1,0,деревня Старополье,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,440000.0
9,53.5,2018-03-26,3,2.5,3,39.3,1,1,0,0,5.3,0,Петергоф,39328.0,31417.0,3,242.0,0,518.0439233817701,20,3800000.0
20,98.2,2019-01-28,3,2.5,16,53.7,9,1,0,0,18.7,0,Санкт-Петербург,18863.0,16028.0,1,482.0,2,755.0,95,13200000.0
4,62.0,2019-03-04,2,2.65,17,32.0,5,1,0,0,12.0,1,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,4300000.0
16,35.0,2019-02-03,1,2.65,25,16.0,10,1,0,0,10.0,1,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3600000.0
17,49.0,2017-11-09,4,2.65,5,34.8,3,1,0,0,5.4,0,Колпино,24703.0,30489.0,0,490.8307291666667,1,619.0,22,3290000.0
19,34.79,2018-01-22,1,2.65,17,15.02,10,1,0,0,10.25,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,105,3350000.0
14,61.0,2019-04-12,2,2.5,12,30.0,8,1,0,0,8.0,0,Санкт-Петербург,33670.0,12239.0,1,579.0,1,575.0,95,6110000.0
4,41.0,2018-08-25,1,2.77,11,16.5,7,1,0,0,10.5,1,Санкт-Петербург,35662.0,16699.0,0,490.8307291666667,1,78.0,81,4350000.0
20,60.3,2018-02-13,2,2.65,3,41.3,2,1,0,0,7.8,0,городской посёлок Виллози,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,126,3600000.0
8,66.2,2018-10-01,3,2.65,16,45.2,3,1,0,0,10.6,1,Санкт-Петербург,18932.0,20644.0,0,490.8307291666667,2,132.0,79,5300000.0
14,59.0,2017-12-12,3,2.5,12,38.3,12,1,0,0,8.5,2,Санкт-Петербург,14314.0,12855.0,0,490.8307291666667,1,839.0,36,6300000.0
9,42.5,2019-01-24,2,2.65,3,18.6,1,1,0,0,7.03,0,Волхов,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1400000.0
9,28.6,2018-03-30,1,2.77,5,16.1,1,1,0,0,6.0,0,Санкт-Петербург,24897.0,5464.0,0,490.8307291666667,0,518.0439233817701,375,3900000.0
15,76.0,2017-02-03,2,2.6,6,40.4,6,1,0,0,16.2,0,Пушкин,18557.0,30710.0,0,490.8307291666667,1,118.0,129,7950000.0
13,52.0,2016-06-03,2,2.83,5,30.0,4,1,0,0,9.2,0,Петергоф,36606.0,40031.0,0,490.8307291666667,0,518.0439233817701,585,4000000.0
2,91.3,2018-03-19,3,2.65,9,53.5,3,1,0,0,13.8,0,Санкт-Петербург,27796.0,6134.0,1,624.0,3,496.0,196,13235000.0
3,34.0,2017-10-13,1,2.6,9,17.4,7,1,0,0,7.8,1,Санкт-Петербург,15758.0,11479.0,1,580.0,0,518.0439233817701,117,4350000.0
18,92.2,2018-02-20,4,2.65,11,47.43159862008963,10,1,0,0,9.1,1,Санкт-Петербург,36811.0,9487.0,1,307.0,0,518.0439233817701,154,10200000.0
6,40.0,2017-01-30,1,3.2,6,17.2,2,1,0,0,9.6,0,Санкт-Петербург,25756.0,4331.0,2,471.0,0,518.0439233817701,595,6400000.0
5,54.0,2018-07-08,2,2.5,5,31.41233473736342,1,1,0,0,9.1,0,Кириши,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2120000.0
13,57.3,2019-03-20,2,2.65,8,30.0,8,1,0,0,8.4,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3700000.0
0,37.6,2016-04-20,1,2.6,14,18.0,6,0,0,0,8.6,2,Петергоф,46443.0,34248.0,1,374.0,1,900.0,112,3590000.0
10,75.3,2017-05-05,2,2.9,12,23.1,8,1,0,0,36.0,0,Сестрорецк,57575.0,34505.0,2,428.0,1,615.0,58,9300000.0
20,87.0,2017-11-23,3,2.8,9,52.8,1,1,0,0,14.4,0,Сертолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,519,6000000.0
20,38.5,2017-11-07,1,2.7,16,20.0,7,1,0,0,10.2,1,Санкт-Петербург,14809.0,13606.0,0,490.8307291666667,0,518.0439233817701,383,4250000.0
8,31.9,2019-04-18,1,2.5,9,17.8,8,1,0,0,6.2,0,Санкт-Петербург,11558.0,12310.0,0,490.8307291666667,1,368.0,95,3900000.0
10,70.0,2018-03-12,2,2.65,10,35.8,8,1,0,0,13.1,2,Санкт-Петербург,32551.0,4599.0,2,630.0,0,518.0439233817701,30,11200000.0
14,58.0,2019-02-26,2,2.65,9,30.0,7,1,0,0,15.0,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4600000.0
0,58.0,2017-09-10,3,2.65,9,38.2,6,1,0,0,7.0,5,посёлок Металлострой,25088.0,26800.0,0,490.8307291666667,0,518.0439233817701,89,4350000.0
6,45.5,2018-06-18,1,2.78,25,20.0,4,0,0,0,10.4,1,Санкт-Петербург,35996.0,12099.0,2,532.0,2,246.0,95,5890000.0
15,81.0,2018-01-09,3,3.0,3,56.0,3,1,0,0,9.5,0,Санкт-Петербург,13507.0,9147.0,0,490.8307291666667,0,518.0439233817701,30,7900000.0
10,76.5,2018-12-19,3,2.65,25,42.0,8,1,0,0,9.4,0,Санкт-Петербург,23368.0,4151.0,0,490.8307291666667,0,518.0439233817701,3,4550000.0
4,55.8,2017-06-07,2,2.65,13,31.0,10,0,0,0,11.0,1,Санкт-Петербург,51848.0,13846.0,0,490.8307291666667,1,651.0,29,6200000.0
10,34.3,2015-11-19,1,2.65,12,20.6,3,1,0,0,6.6,0,Санкт-Петербург,37102.0,11417.0,0,490.8307291666667,0,518.0439233817701,1078,3450000.0
8,42.4,2017-10-13,2,2.5,9,28.1,4,1,0,0,5.5,0,Санкт-Петербург,11733.0,13220.0,0,490.8307291666667,1,517.0,29,4100000.0
6,49.0,2017-04-20,2,2.65,16,28.0,8,1,0,0,8.0,0,Санкт-Петербург,48722.0,16183.0,0,490.8307291666667,0,518.0439233817701,7,5400000.0
4,81.0,2017-06-26,3,2.65,5,59.0,2,1,0,0,10.0,0,Санкт-Петербург,20759.0,752.0,1,535.0,2,265.0,133,8600000.0
14,72.0,2016-06-08,2,2.65,10,33.6,3,1,0,0,16.7,0,Санкт-Петербург,23639.0,5164.0,0,490.8307291666667,1,756.0,215,8750000.0
12,34.6,2017-09-04,1,2.65,17,17.0,6,1,0,0,10.0,0,Санкт-Петербург,43431.0,12188.0,0,490.8307291666667,0,518.0439233817701,51,4100000.0
11,75.0,2017-11-02,3,2.6,5,43.0,5,1,0,0,8.5,2,поселок Победа,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,24,2500000.0
15,61.0,2018-02-12,4,2.65,5,53.0,3,1,0,0,6.0,0,Волхов,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2350000.0
6,78.9,2018-10-15,3,2.5,10,43.9,9,1,0,0,10.2,5,Коммунар,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,7,3750000.0
12,28.6,2018-11-09,1,2.5,5,17.0,4,1,0,0,6.0,1,Кириши,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,26,920000.0
6,55.84,2018-10-15,2,2.6,9,27.380001,8,1,0,0,10.0,1,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,60,4522000.0
20,67.0,2018-10-15,2,2.65,16,28.3,11,1,0,0,9.7,5,Санкт-Петербург,28684.0,11638.0,0,490.8307291666667,1,362.0,67,8810000.0
12,56.0,2017-12-04,2,2.75,16,28.0,12,1,0,0,10.0,2,Санкт-Петербург,18867.0,22291.0,0,490.8307291666667,1,733.0,478,4749000.0
0,44.0,2017-06-27,2,2.65,9,27.0,9,1,0,0,7.0,0,Санкт-Петербург,48177.0,16503.0,0,490.8307291666667,0,518.0439233817701,3,4000000.0
10,58.0,2017-06-07,3,2.5,5,24.136785663454727,1,1,0,0,9.1,0,Приозерск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,281,1650000.0
3,33.0,2019-02-10,1,2.7,16,14.0,5,1,0,0,10.0,0,Санкт-Петербург,14773.0,13313.0,0,490.8307291666667,0,518.0439233817701,9,5400000.0
7,71.6,2018-01-05,2,2.9,4,31.0,1,1,0,0,11.0,0,Санкт-Петербург,24994.0,3542.0,1,426.0,3,792.0,95,7290000.0
20,79.7,2018-07-16,3,2.55,16,60.0,3,1,0,0,20.0,2,Санкт-Петербург,25974.0,14687.0,1,464.0,0,518.0439233817701,60,8250000.0
8,46.0,2017-12-08,1,2.65,5,25.25722993551349,5,1,0,0,9.1,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2500000.0
3,117.7,2014-12-09,3,3.0,8,62.5,2,0,0,0,21.5,0,Санкт-Петербург,39393.0,11096.0,1,537.0,0,518.0439233817701,95,17800000.0
6,73.0,2015-09-20,2,2.72,14,26.5,14,1,0,0,19.0,0,Санкт-Петербург,19559.0,4768.0,0,490.8307291666667,1,648.0,758,12000000.0
8,31.0,2017-09-28,1,2.55,2,18.0,1,1,0,0,5.8,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,69,1590000.0
8,31.0,2018-03-28,1,2.7,5,18.0,5,1,0,0,6.0,0,Колпино,24910.0,30696.0,0,490.8307291666667,1,859.0,6,3100000.0
16,62.0,2017-09-14,3,2.65,5,44.0,5,1,0,0,7.0,0,Санкт-Петербург,25562.0,14275.0,0,490.8307291666667,0,518.0439233817701,140,4100000.0
14,48.0,2018-03-30,1,2.6,10,20.925705273568955,2,1,0,0,9.1,0,Санкт-Петербург,32831.0,13995.0,1,104.0,1,393.0,60,4500000.0
12,79.0,2018-03-11,3,2.7,16,45.7,14,1,0,0,12.8,2,посёлок Тельмана,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,43,5650000.0
17,38.8,2018-11-22,1,2.65,16,20.0,1,1,0,0,10.7,0,Санкт-Петербург,33109.0,14208.0,0,490.8307291666667,1,714.0,12,3770000.0
0,36.0,2017-09-27,1,2.7,16,18.7,16,1,0,0,8.6,2,Санкт-Петербург,15483.0,13498.0,0,490.8307291666667,0,518.0439233817701,182,3800000.0
6,98.0,2017-10-04,3,3.0,9,48.0,1,1,0,0,15.0,0,Санкт-Петербург,42351.0,14855.0,0,490.8307291666667,0,518.0439233817701,153,9100000.0
15,49.0,2017-06-01,2,2.65,16,26.03622751704724,12,1,0,0,9.1,0,Санкт-Петербург,29863.0,7235.0,1,575.0,1,942.0,171,5599000.0
7,70.0,2018-01-15,3,2.8,13,30.0,8,0,0,0,30.0,2,Санкт-Петербург,29990.0,4870.0,1,641.0,1,145.0,119,10550000.0
4,32.0,2019-03-06,1,2.56,12,16.08,7,1,0,0,9.1,0,городской посёлок Янино-1,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3218008.0
10,34.5,2018-02-01,1,2.65,20,15.8,17,1,0,0,8.2,1,Санкт-Петербург,42391.0,21704.0,0,490.8307291666667,1,737.0,42,3130000.0
11,76.0,2017-11-10,3,2.65,10,47.0,5,1,0,0,9.0,2,Колпино,30630.0,32342.0,0,490.8307291666667,1,745.0,22,4000000.0
16,47.4,2018-05-29,1,2.8,5,22.7,3,0,0,0,16.1,2,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3420000.0
8,37.4,2017-04-18,1,2.6,16,18.0,12,1,0,0,9.4,0,Санкт-Петербург,46161.0,16030.0,0,490.8307291666667,0,518.0439233817701,206,3949000.0
16,82.4,2016-02-08,3,2.8,13,46.0,13,0,0,0,12.6,5,Санкт-Петербург,39653.0,8913.0,0,490.8307291666667,0,518.0439233817701,139,11300000.0
13,26.0,2018-07-15,1,2.65,25,13.380602818561789,22,1,0,0,9.1,2,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,102,2800000.0
7,108.4,2015-06-16,3,2.85,25,90.0,15,1,0,0,10.2,1,Санкт-Петербург,51299.0,14592.0,0,490.8307291666667,0,518.0439233817701,865,13000000.0
10,67.6,2016-05-25,2,2.65,25,36.79,4,1,0,0,12.08,1,Санкт-Петербург,35129.0,16293.0,0,490.8307291666667,1,475.0,828,6700000.0
16,39.0,2018-07-06,1,2.65,9,21.158213109941943,2,1,0,0,9.1,0,Санкт-Петербург,13585.0,16176.0,0,490.8307291666667,0,518.0439233817701,60,4550000.0
15,53.0,2017-04-28,2,2.65,6,34.0,6,1,0,0,6.0,1,Санкт-Петербург,16980.0,7304.0,1,561.0,2,701.0,239,6140000.0
16,33.9,2019-03-18,1,2.65,16,17.0,15,1,0,0,9.0,0,деревня Новое Девяткино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3100000.0
8,54.0,2017-08-27,2,2.52,9,29.0,5,0,0,0,7.0,1,Санкт-Петербург,46227.0,13878.0,1,122.0,0,518.0439233817701,187,4450000.0
17,38.0,2016-05-17,1,2.65,23,17.670595564347117,3,1,0,0,10.6,1,Санкт-Петербург,43254.0,12012.0,0,490.8307291666667,0,518.0439233817701,263,3800000.0
15,43.6,2018-09-15,1,2.7,17,16.4,14,1,0,0,11.8,2,Санкт-Петербург,16087.0,14883.0,0,490.8307291666667,0,518.0439233817701,144,4300000.0
10,30.1,2017-11-04,1,2.5,2,17.0,1,1,0,0,7.0,0,посёлок Сосново,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,196,1250000.0
15,63.0,2017-09-29,3,2.5,9,42.0,6,1,0,0,8.0,1,Санкт-Петербург,46101.0,18826.0,0,490.8307291666667,0,518.0439233817701,143,5950000.0
18,46.1,2019-04-16,2,2.5,5,30.0,1,1,0,0,5.5,0,Санкт-Петербург,17860.0,11165.0,0,490.8307291666667,0,518.0439233817701,95,4870000.0
20,56.0,2017-08-17,2,2.55,16,31.0,2,1,0,0,10.0,1,Санкт-Петербург,18867.0,22291.0,0,490.8307291666667,1,733.0,44,5100000.0
2,29.0,2019-03-20,1,2.6,9,15.0,1,0,0,0,6.5,2,Санкт-Петербург,15238.0,14034.0,0,490.8307291666667,1,800.0,95,3050000.0
10,34.75,2018-06-28,1,2.64,24,15.64,2,1,0,0,10.19,2,Санкт-Петербург,17682.0,16478.0,0,490.8307291666667,2,590.0,56,3805000.0
14,50.0,2018-11-23,1,2.65,17,20.0,14,1,0,0,16.0,0,Санкт-Петербург,17393.0,12525.0,0,490.8307291666667,0,518.0439233817701,56,7400000.0
12,83.0,2017-04-07,3,2.65,5,42.54893405625688,5,1,0,0,9.1,0,Санкт-Петербург,28640.0,6835.0,2,137.0,1,713.0,49,9150000.0
6,31.0,2018-10-16,1,2.5,5,17.0,5,1,0,0,6.0,0,Приозерск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,63,1200000.0
5,44.3,2019-03-29,2,2.57,9,22.320752291806887,8,1,0,0,9.1,0,Санкт-Петербург,17399.0,15786.0,1,587.0,0,518.0439233817701,20,4800000.0
11,37.0,2017-09-25,1,2.65,25,15.0,25,1,0,0,10.0,0,деревня Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,35,3100000.0
7,41.2,2017-05-01,1,3.0,4,15.7,4,1,0,0,12.2,0,Сестрорецк,54160.0,35259.0,0,490.8307291666667,0,518.0439233817701,503,3500000.0
7,38.4,2019-03-04,1,2.6,12,18.7,5,1,0,0,7.9,1,Санкт-Петербург,35294.0,10352.0,1,434.0,1,502.0,3,5000000.0
2,25.7,2017-10-30,1,2.65,19,22.6,11,1,0,0,2.0,0,Санкт-Петербург,14472.0,13268.0,0,490.8307291666667,0,518.0439233817701,109,2720000.0
